기준연도,학교종류,설립구분,지역,상태,학교,재학생수(A),총 실수,수용가능인원(B),실수용(내국인),실수용(외국인),실수용(비학위)외국인,지원자수(동일지역),지원자수(타지역),"의무식
여부",구분,건물명,준공연도,1인실실수,1인실식비,1인실기숙사비,2인실실수,2인실식비,2인실기숙사비,3인실실수,3인실식비,3인실기숙사비,4인실실수,4인실식비,4인실기숙사비
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",97,"3,292",93,0,0,15,78,X,,한울관,2000,0,0,0,97,0,"240,000",0,0,0,0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",99,"3,292",73,0,0,6,67,X,,예솔관,2012,0,0,0,97,0,"288,000",2,0,"288,000",0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",137,"3,292",0,0,0,0,0,X,,청솔관,2008,0,0,0,137,0,"270,000",0,0,0,0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",191,"3,292",0,0,0,0,0,X,,한빛관,2006,2,0,"435,273",181,0,"217,636",8,0,"217,636",0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",52,"3,292",52,0,0,2,50,X,,다솔관,1999,0,0,0,52,0,"270,000",0,0,0,0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",136,"3,292",128,0,0,10,118,O,,은솔관,2014,0,0,0,136,0,"288,000",0,0,0,0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",194,"3,292",179,0,0,22,157,X,,솔빛관,2020,0,0,0,194,0,"288,000",0,0,0,0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",178,"3,292",175,0,0,21,154,X,,예지관,1993,0,0,0,178,0,"195,000",0,0,0,0,0,0
2021,대학교,사립,충남,기존,한국기술교육대학교,"4,080",115,"3,292",79,24,1,7,97,X,,참빛관,2008,0,0,0,115,0,"288,000",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국성서대학교,"1,107",42,168,81,12,0,0,112,X,,일립관,1985,0,0,0,0,0,0,0,0,0,42,0,"136,364"
2021,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,"2,647",103,206,133,12,0,12,245,O,직영(구내),천장관,1992,0,0,0,103,0,"79,200",0,0,0,0,0,0
2021,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,"2,647",0,206,20,5,0,0,46,O,직영(구내),신길관,2013,0,0,0,20,0,"784,870",0,0,0,0,0,0
2021,각종학교(대학),특별법국립,서울,기존,한국예술종합학교,"2,647",0,206,3,7,0,0,26,O,임차,유니크호텔,2011,10,0,"210,000",0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",2,"3,439",0,4,0,0,4,X,직영(구외),경희연립(국제입학관리팀),1978,0,0,0,0,0,0,2,0,"175,000",0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",2,"3,439",6,0,0,0,15,X,직영(구외),경희연립(의향재),1978,0,0,0,0,0,0,2,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",11,"3,439",0,0,0,0,0,X,임차,International House D,2017,11,0,"723,214",0,0,0,0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",15,"3,439",0,17,0,0,17,X,임차,International House C,2016,7,0,"546,429",3,0,"452,679",5,0,"466,071",0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",72,"3,439",0,0,0,0,0,X,직영(구내),제1기숙사D동,1985,0,0,0,40,0,0,0,0,0,32,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",116,"3,439",0,0,0,0,0,X,직영(구내),제1기숙사E동,1989,0,0,0,81,0,0,0,0,0,35,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",195,"3,439",335,20,26,0,887,X,민자(BTO),한국외국어대학교 글로벌홀,2019,2,0,"411,053",193,0,"411,053",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",200,"3,439",200,0,0,17,854,X,민자(BTO),제2기숙사B동,2011,0,0,0,200,0,"333,214",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",320,"3,439",483,125,0,495,532,X,직영(구내),국제학사,2008,0,0,0,304,0,"298,158",16,0,"239,211",0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",326,"3,439",480,7,24,27,"1,392",X,민자(BTO),제2기숙사C동,2011,0,0,0,326,0,"333,214",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",339,"3,439",577,3,3,26,"1,274",X,민자(BTO),제2기숙사A동,2011,0,0,0,339,0,"333,214",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",18,"3,439",0,22,0,0,22,X,임차,International House A,2013,0,0,0,18,0,"433,929",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한국외국어대학교,"19,024",34,"3,439",0,46,0,0,26,X,임차,International House B,2009,0,0,0,34,0,"433,929",0,0,0,0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,228,727,518,5,0,2,521,O,직영(구내),호고재,1999,0,0,0,0,0,0,45,"3,500","84,000",0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,0,727,0,0,0,0,0,O,직영(구내),시습재,1999,0,0,0,36,"3,500","84,000",0,0,0,0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,0,727,0,0,0,0,0,O,직영(구내),문소재,1999,0,0,0,5,"3,500","84,000",48,"3,500","84,000",0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,0,727,0,0,0,0,0,O,직영(구내),이첨재,1999,0,0,0,44,"3,500","84,000",0,0,0,0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,0,727,0,0,0,0,0,O,직영(구내),호연재,2006,0,0,0,18,"3,500","84,000",0,0,0,0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,0,727,0,0,0,0,0,O,직영(구내),신축동,2009,0,0,0,32,"3,500","84,000",0,0,0,0,0,0
2021,대학교,특별법국립,충남,기존,한국전통문화대학교,806,0,727,0,0,0,0,0,X,직영(구내),학구재,2016,0,0,0,90,0,"99,000",0,0,0,0,0,0
2021,대학교,국립,서울,기존,한국체육대학교,"2,690",490,960,960,0,0,153,688,O,,BTL천마생활관,2017,20,0,0,470,0,0,0,0,0,0,0,0
2021,대학교,사립,대전,기존,한국침례신학대학교,"1,738",66,445,99,0,0,0,99,O,,벧엘관(10동),2004,21,0,"155,172",45,0,"129,310",0,0,0,0,0,0
2021,대학교,사립,대전,기존,한국침례신학대학교,"1,738",103,445,166,2,0,6,162,X,,"벧엘관(7, 8동)",1992,29,0,"155,172",74,0,"108,621",0,0,0,0,0,0
2021,대학교,사립,대전,기존,한국침례신학대학교,"1,738",88,445,151,0,0,5,146,X,,벧엘관(9동),1992,19,0,"155,172",69,0,"108,621",0,0,0,0,0,0
2021,대학교,사립,경기,기존,한국항공대학교,"4,139",208,749,326,35,1,74,"1,114",X,직영(구내),국제은익관,2009,0,0,0,51,0,"387,155",0,0,0,157,0,"265,603"
2021,대학교,사립,경기,기존,한국항공대학교,"4,139",19,749,19,0,0,0,19,X,임차,정석비행장,1999,19,0,"98,630",0,0,0,0,0,0,0,0,0
2021,대학교,국립,부산,기존,한국해양대학교,"6,721",100,"2,692",64,36,0,30,70,X,,아치관,1993,100,"2,700","193,966",0,0,0,0,0,0,0,0,0
2021,대학교,국립,부산,기존,한국해양대학교,"6,721",77,"2,692",159,20,0,155,28,O,,누리관,2001,0,0,0,0,0,0,77,"2,300","171,990",0,0,0
2021,대학교,국립,부산,기존,한국해양대학교,"6,721",813,"2,692",619,0,0,108,511,O,,승선생활관,2016,19,0,0,794,0,0,0,0,0,0,0,0
2021,대학교,국립,부산,기존,한국해양대학교,"6,721",200,"2,692",153,0,0,28,125,O,,입지관,1977,200,"2,300","168,091",0,0,0,0,0,0,0,0,0
2021,대학교,국립,부산,기존,한국해양대학교,"6,721",277,"2,692",0,0,0,0,0,O,,아라관,2013,0,0,0,277,0,0,0,0,0,0,0,0
2021,대학교,사립,대전,기존,한남대학교,"11,418",43,"1,519",172,0,0,0,166,O,직영(구내),진리의집,1994,0,0,0,0,0,0,0,0,0,43,"4,000","109,821"
2021,대학교,사립,대전,기존,한남대학교,"11,418",96,"1,519",384,0,0,0,339,O,직영(구내),자유의집,1994,0,0,0,0,0,0,0,0,0,96,"4,000","109,821"
2021,대학교,사립,대전,기존,한남대학교,"11,418",21,"1,519",0,0,63,62,0,X,직영(구내),한국어교육원 기숙사,1987,0,0,0,3,0,0,16,0,"153,297",2,0,0
2021,대학교,사립,대전,기존,한남대학교,"11,418",6,"1,519",0,0,0,0,0,X,직영(구내),창업기숙사,1984,0,0,0,0,0,0,6,0,0,0,0,0
2021,대학교,사립,대전,기존,한남대학교,"11,418",40,"1,519",0,112,0,0,72,X,직영(구내),시빌리하우스1,2005,0,0,0,8,0,"214,286",32,0,"147,321",0,0,0
2021,대학교,사립,대전,기존,한남대학교,"11,418",46,"1,519",0,136,0,0,0,X,직영(구외),시빌리하우스2,2018,1,0,0,0,0,0,45,0,"147,321",0,0,0
2021,대학교,사립,대전,기존,한남대학교,"11,418",40,"1,519",60,60,0,0,120,X,직영(구외),LSGB기숙사,2000,0,0,0,0,0,0,40,0,"150,000",0,0,0
2021,대학교,사립,대전,기존,한남대학교,"11,418",134,"1,519",532,0,0,0,"1,130",O,직영(구내),소망관,2008,0,0,0,0,0,0,0,0,0,133,"4,000","147,321"
2021,대학교,사립,경북,기존,한동대학교,"4,267",72,"2,851",144,80,0,8,148,X,,국제관,2000,0,0,0,12,0,"226,316",0,0,0,60,0,"190,789"
2021,대학교,사립,경북,기존,한동대학교,"4,267",168,"2,851",120,1,0,10,95,X,,창조관,1998,165,0,"305,263",3,0,"226,316",0,0,0,0,0,0
2021,대학교,사립,경북,기존,한동대학교,"4,267",135,"2,851",378,1,0,24,209,X,,하용조관,2016,2,0,"198,947",77,0,"244,737",0,0,0,56,0,"198,947"
2021,대학교,사립,경북,기존,한동대학교,"4,267",114,"2,851",370,0,0,14,189,X,,은혜관,2007,0,0,0,37,0,"226,316",0,0,0,77,0,"190,789"
2021,대학교,사립,경북,기존,한동대학교,"4,267",144,"2,851",161,4,0,24,306,X,,갈대상자관,2020,60,0,"434,211",84,0,"241,158",0,0,0,0,0,0
2021,대학교,사립,경북,기존,한동대학교,"4,267",113,"2,851",395,0,0,9,163,X,,비전관,1998,0,0,0,22,0,"226,316",0,0,0,91,0,"190,789"
2021,대학교,사립,경북,기존,한동대학교,"4,267",144,"2,851",434,8,0,10,164,X,,로뎀관,1999,10,0,"305,263",39,0,"226,316",0,0,0,95,0,"190,789"
2021,대학교,사립,경북,기존,한동대학교,"4,267",167,"2,851",542,2,0,25,255,X,,벧엘관,2012,0,0,0,59,0,"226,316",0,0,0,108,0,"197,895"
2021,대학교,사립,강원,기존,한라대학교,"3,368",313,626,298,1,0,0,657,X,,학생생활관,2009,0,0,0,313,0,"189,189",0,0,0,0,0,0
2021,대학교,사립,전남,기존,한려대학교,367,77,268,30,0,0,0,30,X,,생활관,1999,0,0,0,0,0,0,40,0,"118,938",37,0,"118,938"
2021,대학교,사립,강원,기존,한림대학교,"8,193",494,"2,716",857,25,0,24,"1,353",X,직영(구내),학생생활관 8관,2011,2,0,"313,565",492,0,"313,565",0,0,0,0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",58,"2,716",122,5,28,5,202,X,직영(구내),학생생활관 3관,1997,0,0,0,0,0,0,58,0,"188,870",0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",59,"2,716",0,2,0,0,86,X,직영(구내),학생생활관 2관,1996,0,0,0,0,0,0,59,0,"188,870",0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",62,"2,716",154,1,0,2,279,X,직영(구내),학생생활관 5관,1984,0,0,0,0,0,0,62,0,"188,870",0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",233,"2,716",496,19,0,2,173,X,직영(구내),학생생활관 1관,2002,0,0,0,0,0,0,233,0,"164,348",0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",61,"2,716",114,0,0,1,420,X,직영(구내),학생생활관 7관,1985,0,0,0,61,0,"245,739",0,0,0,0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",62,"2,716",0,5,1,2,66,X,직영(구내),학생생활관 4관,1989,0,0,0,0,0,0,62,0,"188,870",0,0,0
2021,대학교,사립,강원,기존,한림대학교,"8,193",62,"2,716",171,5,0,0,315,X,직영(구내),학생생활관 6관,1984,0,0,0,0,0,0,62,0,"188,870",0,0,0
2021,대학교,국립,대전,기존,한밭대학교,"8,447",398,"1,292",395,0,0,69,821,O,,3차 BTL관,2019,100,"3,075","315,498",298,0,0,0,0,0,0,0,0
2021,대학교,국립,대전,기존,한밭대학교,"8,447",300,"1,292",195,37,68,5,193,O,,1차 BTL관,2009,4,"2,327","321,375",296,0,0,0,0,0,0,0,0
2021,대학교,사립,충남,기존,한서대학교,"7,174",118,"2,038",164,8,0,9,655,X,직영(구내),1학사관,2003,0,0,0,33,0,"300,000",0,0,0,85,0,"186,076"
2021,대학교,사립,충남,기존,한서대학교,"7,174",187,"2,038",213,15,1,167,946,X,직영(구내),2학사관,2015,0,0,0,11,0,"300,000",0,0,0,176,0,"198,116"
2021,대학교,사립,충남,기존,한서대학교,"7,174",256,"2,038",170,4,0,0,170,X,직영(구내),제3학사관,2012,0,0,0,59,0,"235,000",0,0,0,197,0,"145,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",21,839,0,14,0,0,14,X,,글로벌 빌리지II,2016,0,0,0,8,0,"240,000",0,0,0,13,0,"225,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",164,839,286,1,0,85,389,X,,상상빌리지,2019,2,0,"235,800",162,0,"235,800",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한성대학교,"6,680",18,839,7,0,0,0,16,X,,삼선학사A,1987,0,0,0,5,0,"195,000",2,0,"195,000",11,0,"180,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",50,839,5,0,0,0,11,X,,한국장학재단 연합기숙사,2016,0,0,0,50,0,"154,286",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한성대학교,"6,680",20,839,0,13,0,0,13,X,,글로벌 빌리지I,2016,0,0,0,1,0,"240,000",7,0,"240,000",12,0,"225,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",4,839,0,0,0,0,0,X,,삼선학사R,2008,0,0,0,3,0,"240,000",0,0,0,1,0,"225,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",26,839,20,0,0,1,38,X,,우촌학사,2011,0,0,0,1,0,"210,000",0,0,0,25,0,"210,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",4,839,0,6,0,0,6,X,,삼선학사P,2008,0,0,0,3,0,"240,000",0,0,0,1,0,"225,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",24,839,0,0,0,0,0,X,,삼선학사H,2005,0,0,0,16,0,"210,000",0,0,0,8,0,"195,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",4,839,0,1,0,0,2,X,,삼선학사I,2008,0,0,0,3,0,"240,000",0,0,0,1,0,"225,000"
2021,대학교,사립,서울,기존,한성대학교,"6,680",4,839,0,1,0,0,1,X,,삼선학사Q,2008,0,0,0,3,0,"240,000",0,0,0,1,0,"225,000"
2021,대학교,사립,경기,기존,한세대학교,"2,803",3,395,14,0,0,0,8,X,,1002빌딩,2007,0,0,0,0,0,0,0,0,0,3,0,"194,534"
2021,대학교,사립,경기,기존,한세대학교,"2,803",36,395,125,0,0,0,109,X,,영산비전센터,2013,0,0,0,0,0,0,19,0,"208,696",17,0,"213,913"
2021,대학교,사립,경기,기존,한세대학교,"2,803",66,395,140,80,0,0,250,X,,비전관,1998,0,0,0,0,0,0,44,0,"182,609",22,0,"169,565"
2021,대학교,사립,경기,기존,한세대학교,"2,803",6,395,36,0,0,0,20,X,,외부기숙사(아파트),2003,0,0,0,0,0,0,0,0,0,6,0,"182,609"
2021,대학교,사립,경기,기존,한신대학교,"5,686",154,954,0,0,0,0,0,X,,제1생활관,1986,0,0,0,46,0,"156,944",108,0,"138,611",0,0,0
2021,대학교,사립,경기,기존,한신대학교,"5,686",69,954,30,3,0,0,37,X,,만수관,1992,0,0,0,69,0,"133,019",0,0,0,0,0,0
2021,대학교,사립,경기,기존,한신대학교,"5,686",134,954,1,11,0,0,12,X,,제2생활관,2006,0,0,0,2,0,"156,944",132,0,"156,944",0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",28,"2,324",0,0,39,0,39,X,임차,스마트빌,2011,10,0,"715,385",18,0,"492,692",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",26,"2,324",0,0,30,0,30,X,임차,이튼하우스,2010,12,0,"610,385",14,0,"456,923",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",232,"2,324",419,1,0,0,551,X,직영(구내),제2학생생활관,1998,0,0,0,232,0,"203,090",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",100,"2,324",115,45,0,0,213,X,직영(구내),한양테크노숙사,2003,0,0,0,85,0,"280,787",13,0,"258,034",2,0,"258,034"
2021,대학교,사립,서울,기존,한양대학교,"20,961",25,"2,324",27,0,0,0,151,X,행복기숙사,한국장학재단-은행권 대학생 연합생활관,2017,0,0,0,25,0,"154,286",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",180,"2,324",390,34,0,0,505,X,직영(구내),제1학생생활관,1985,0,0,0,4,0,"200,899",62,0,"165,337",114,0,"131,966"
2021,대학교,사립,서울,기존,한양대학교,"20,961",74,"2,324",110,0,0,0,115,X,직영(구내),제3학생생활관,2000,0,0,0,72,0,"200,899",2,0,"165,337",0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",197,"2,324",377,0,0,2,"1,014",X,행복기숙사,제5학생생활관,2017,2,0,"272,023",189,0,"272,023",6,0,"260,899",0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",88,"2,324",139,10,0,0,303,X,직영(구내),개나리관,2005,6,0,"411,910",82,0,"280,787",0,0,0,0,0,0
2021,대학교,사립,서울,기존,한양대학교,"20,961",71,"2,324",34,78,0,0,168,X,직영(구내),한누리관,2005,3,0,"411,910",68,0,"280,787",0,0,0,0,0,0
2021,대학교,사립,경기,기존,한양대학교(ERICA) _분교,"10,133",267,"2,744",108,58,3,1,212,X,직영(구내),인재관,1999,14,0,"424,397",253,0,"212,328",0,0,0,0,0,0
2021,대학교,사립,경기,기존,한양대학교(ERICA) _분교,"10,133",736,"2,744",820,175,18,1,"1,562",X,직영(구내),창의관,2006,36,0,"451,810",700,0,"296,897",0,0,0,0,0,0
2021,대학교,사립,경기,기존,한양대학교(ERICA) _분교,"10,133",396,"2,744",703,26,0,3,915,X,행복기숙사,행복기숙사,2017,4,0,"252,000",392,0,"252,000",0,0,0,0,0,0
2021,대학교,사립,전북,기존,한일장신대학교,"1,052",22,231,35,0,0,0,35,O,,봉사교육관,2005,0,0,0,22,"3,850","206,897",0,0,0,0,0,0
2021,대학교,사립,전북,기존,한일장신대학교,"1,052",49,231,119,0,0,0,119,O,,벧엘관,1994,0,0,0,2,"3,850","118,966",5,"3,850","118,966",42,"3,850","118,966"
2021,대학교,사립,경기,기존,협성대학교,"4,313",78,484,122,0,0,0,237,X,직영(구내),제1생활관,1999,0,0,0,0,0,0,24,0,"127,596",54,0,"127,596"
2021,대학교,사립,경기,기존,협성대학교,"4,313",49,484,0,19,0,0,21,X,직영(구내),제2생활관,2009,0,0,0,0,0,0,0,0,0,49,0,"127,596"
2021,대학교,사립,광주,기존,호남대학교,"7,248",30,"1,416",83,0,0,0,143,O,직영(구내),14호관(생활1관),2008,0,0,0,0,0,0,0,0,0,30,"3,500","173,286"
2021,대학교,사립,광주,기존,호남대학교,"7,248",196,"1,416",561,200,17,0,"1,158",O,직영(구내),13호관(생활2관),2008,0,0,0,0,0,0,0,0,0,196,"3,500","173,286"
2021,대학교,사립,광주,기존,호남대학교,"7,248",78,"1,416",0,55,7,0,81,O,직영(구내),18호관(면학관),2012,0,0,0,0,0,0,0,0,0,78,"3,500","136,607"
2021,대학교,사립,광주,기존,호남대학교,"7,248",40,"1,416",27,95,0,0,125,O,직영(구내),9호관(경전관),1999,0,0,0,0,0,0,0,0,0,40,"3,500","136,607"
2021,대학교,사립,광주,기존,호남신학대학교,787,129,284,80,1,0,123,0,X,,생활관,2010,2,0,"146,018",113,0,"146,018",0,0,0,14,0,"87,611"
2021,대학교,사립,충남,기존,호서대학교,"13,359",402,"3,387",584,0,1,24,756,X,,"A,B",2021,5,0,"251,214",397,0,"251,214",0,0,0,0,0,0
2021,대학교,사립,충남,기존,호서대학교,"13,359",501,"3,387",381,15,9,11,"1,146",O,,"A,B,C,D,E,F,G",2011,0,0,0,166,"2,500","283,689",0,0,0,335,"2,500","196,019"
2021,대학교,사립,충남,기존,호서대학교,"13,359",134,"3,387",179,8,0,7,311,O,,"A,B",2007,0,0,0,0,0,0,0,0,0,134,"2,500","196,019"
2021,대학교,사립,충남,기존,호서대학교,"13,359",118,"3,387",249,0,0,22,324,O,,산학융합 기숙사동,2016,0,0,0,46,"2,500","283,689",0,0,0,72,"2,500","196,019"
2021,산업대학,사립,전북,기존,호원대학교,"5,273",151,"2,045",450,0,0,0,450,X,직영(구내),연암관,2001,0,0,0,25,0,"180,000",0,0,0,126,0,"111,818"
2021,산업대학,사립,전북,기존,호원대학교,"5,273",198,"2,045",351,0,2,0,384,X,직영(구내),다산관,2000,0,0,0,23,0,"180,000",175,0,"139,091",0,0,0
2021,산업대학,사립,전북,기존,호원대학교,"5,273",59,"2,045",116,0,0,0,116,X,직영(구내),오륜관,2001,0,0,0,0,0,0,0,0,0,59,0,"111,818"
2021,산업대학,사립,전북,기존,호원대학교,"5,273",171,"2,045",274,11,5,0,274,X,직영(구내),반계관,2000,0,0,0,0,0,0,0,0,0,171,0,"111,818"
2021,대학교,사립,서울,기존,홍익대학교,"13,462",21,"1,861",27,0,0,27,0,O,직영(구내),홍제동연합기숙사,2014,0,0,0,20,"3,000","300,017",0,0,0,1,"3,000","214,200"
2021,대학교,사립,서울,기존,홍익대학교,"13,462",12,"1,861",4,4,0,11,0,X,민자(BTO),남문관,1988,0,0,0,9,0,"171,051",1,0,"171,051",2,0,"171,051"
2021,대학교,사립,서울,기존,홍익대학교,"13,462",551,"1,861",435,58,0,"1,477",0,X,직영(구내),제2기숙사,2016,0,0,0,551,0,"344,602",0,0,0,0,0,0
2021,대학교,사립,서울,기존,홍익대학교,"13,462",113,"1,861",101,2,0,308,0,X,직영(구내),제3기숙사,2017,4,0,"629,124",109,0,"326,676",0,0,0,0,0,0
